age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,target
26,Private,236502,Bachelors,13,Divorced,Craft-repair,Wife,Asian-Pac-Islander,Female,336.92731925567034,61.76901068088999,35,Mexico,0
32,Private,162620,Bachelors,13,Never-married,Exec-managerial,Husband,White,Female,702.6240011466904,102.60311532000057,35,Mexico,0
66,Self-emp-not-inc,187740,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Male,7.25807833971425,25.289767607587688,23,United-Kingdom,1
41,Private,130880,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,1658.736696922969,172.5818744696133,24,Japan,1
21,Self-emp-not-inc,58195,Bachelors,13,Never-married,Prof-specialty,Husband,Asian-Pac-Islander,Female,2848.096720408098,28.533267900154247,47,United-States,1
29,Local-gov,263169,Masters,14,Married-civ-spouse,Craft-repair,Not-in-family,Black,Female,591.6784101069428,78.20432868600633,42,Cuba,0
54,Local-gov,152658,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,Black,Female,769.1088295464203,13.602641863890158,38,Japan,0
54,Local-gov,107995,Bachelors,13,Married-civ-spouse,Exec-managerial,Not-in-family,Black,Male,1659.5990089775325,85.46454306941453,44,Japan,1
60,Private,180112,Masters,14,Never-married,Craft-repair,Wife,Black,Female,325.1748437889813,65.96279371238232,38,India,1
23,Local-gov,268906,Bachelors,13,Never-married,Prof-specialty,Husband,Black,Male,676.743422134505,32.94026016813555,22,United-Kingdom,0
56,Local-gov,88250,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,117.65135437092866,36.74844518186967,27,Mexico,0
63,Self-emp-not-inc,197148,Masters,14,Married-civ-spouse,Craft-repair,Husband,Black,Female,1210.3522510581038,0.9859929287957373,45,United-States,0
41,Self-emp-not-inc,65376,Masters,14,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,1574.3361519903217,2.7696662780148222,50,Philippines,1
28,Local-gov,282647,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,69.24894504890304,91.84368384427802,38,Cuba,0
30,Local-gov,236911,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Male,2140.6320699579005,126.71820098527003,36,China,1
51,Private,114723,HS-grad,9,Never-married,Prof-specialty,Wife,Black,Female,469.2350760345463,79.1646594786597,20,China,0
42,Private,93442,HS-grad,9,Divorced,Craft-repair,Not-in-family,Black,Male,2553.698846127388,8.546118727749432,32,Canada,0
24,Local-gov,55392,Masters,14,Divorced,Prof-specialty,Wife,White,Female,2304.3118250543926,282.80204140533374,31,Canada,0
69,Self-emp-not-inc,296049,Bachelors,13,Divorced,Craft-repair,Husband,White,Male,1564.9411998009966,124.97799982055011,51,El-Salvador,1
21,Local-gov,208178,Masters,14,Never-married,Craft-repair,Wife,Asian-Pac-Islander,Male,1772.837226429031,27.098854603920238,43,Italy,0
25,Private,260917,Masters,14,Divorced,Craft-repair,Not-in-family,Black,Female,341.6081653417898,111.31801543658402,53,El-Salvador,0
37,Self-emp-not-inc,74809,Bachelors,13,Divorced,Exec-managerial,Husband,Black,Female,457.73790107582755,11.817302372654208,43,United-States,0
46,Self-emp-not-inc,165095,HS-grad,9,Divorced,Prof-specialty,Husband,Black,Male,274.5176378448,151.13519513017422,28,El-Salvador,0
68,Private,181765,Masters,14,Divorced,Craft-repair,Not-in-family,White,Male,437.73738418230096,65.57053551904893,23,United-States,1
62,Local-gov,149473,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Black,Male,825.3198573316946,52.656290822630055,44,Mexico,1
63,Local-gov,144769,Bachelors,13,Never-married,Exec-managerial,Wife,Asian-Pac-Islander,Male,1995.3243245835542,0.9188399927060525,55,Italy,1
27,Local-gov,240893,HS-grad,9,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,792.2681005276282,105.69211046246767,43,El-Salvador,1
60,Private,255231,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,White,Female,1192.987199208748,176.6099029807826,42,Canada,1
51,Self-emp-not-inc,287158,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,145.94024593891515,34.00947371277338,58,India,1
43,Private,293232,Masters,14,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,2806.2368640210275,1.1838471413181815,34,Japan,1
58,Local-gov,124710,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,875.0938696817896,149.30627606481002,44,Germany,1
66,Private,61352,Bachelors,13,Divorced,Exec-managerial,Wife,White,Male,1495.2596633495625,100.9680431294291,29,Mexico,1
20,Self-emp-not-inc,233268,HS-grad,9,Divorced,Exec-managerial,Not-in-family,Black,Female,6547.231244974561,150.008455383884,29,China,1
23,Private,252138,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Female,1964.154757720219,77.28759135587013,25,Japan,0
22,Local-gov,186064,Masters,14,Divorced,Prof-specialty,Wife,Black,Male,701.9231278543242,61.79380941866521,24,Cuba,1
22,Self-emp-not-inc,103076,HS-grad,9,Married-civ-spouse,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,2025.2616512425843,24.764024348274177,48,Cuba,1
64,Private,73354,Masters,14,Divorced,Prof-specialty,Not-in-family,Black,Male,1075.65447714503,8.211949630780095,39,Cuba,1
40,Private,184384,Masters,14,Never-married,Craft-repair,Wife,Asian-Pac-Islander,Male,1309.4005003005454,63.76096041322141,20,Canada,1
66,Self-emp-not-inc,95833,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Female,1014.1648963222066,202.79702624885013,41,United-Kingdom,0
26,Self-emp-not-inc,54318,Bachelors,13,Divorced,Exec-managerial,Husband,Asian-Pac-Islander,Female,339.16313900259445,6.118040637294618,42,Italy,0
52,Local-gov,162363,Bachelors,13,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,407.18245528099123,451.85287967574413,45,Japan,1
37,Self-emp-not-inc,149992,Masters,14,Divorced,Exec-managerial,Not-in-family,Black,Male,817.212537520177,293.7308482493266,33,Italy,0
66,Local-gov,116003,Masters,14,Divorced,Prof-specialty,Husband,White,Male,2072.077737713121,102.37037711350206,55,United-Kingdom,1
59,Private,208264,Masters,14,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,602.4712328319913,245.58620715671475,31,Italy,1
52,Local-gov,157841,Masters,14,Divorced,Exec-managerial,Husband,Asian-Pac-Islander,Male,777.7631557635947,80.63784270874268,34,United-Kingdom,1
67,Private,150726,HS-grad,9,Divorced,Craft-repair,Husband,Asian-Pac-Islander,Female,460.60246808816004,51.84951004770462,35,Japan,0
35,Self-emp-not-inc,139199,HS-grad,9,Divorced,Craft-repair,Husband,White,Male,18.301929431508036,84.7909152920279,34,El-Salvador,0
34,Private,277854,Masters,14,Divorced,Craft-repair,Husband,White,Male,1031.531672195243,209.19670290854043,27,United-States,0
41,Self-emp-not-inc,169195,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,834.5625785443092,315.8740663482434,33,Mexico,0
20,Private,293980,Bachelors,13,Divorced,Prof-specialty,Wife,Asian-Pac-Islander,Male,3828.434459960191,182.069857628696,21,Philippines,1
49,Private,218561,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Male,709.2090513214265,19.80628407282067,31,Canada,0
52,Private,157507,HS-grad,9,Never-married,Prof-specialty,Husband,Asian-Pac-Islander,Male,765.605567986063,89.58447363081888,43,China,1
55,Private,221381,Masters,14,Divorced,Craft-repair,Not-in-family,Black,Male,331.6506320919163,58.834668641628326,21,United-States,0
30,Local-gov,158173,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,104.91515757528879,65.63614719090096,37,India,0
64,Private,78273,Masters,14,Never-married,Craft-repair,Wife,White,Female,1229.539353556787,55.90331998807634,23,Canada,1
42,Local-gov,228625,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Black,Male,1652.4270283701294,6.994734699909786,47,Japan,1
26,Self-emp-not-inc,79473,Masters,14,Never-married,Craft-repair,Husband,White,Female,2037.9043823937527,187.01647700245744,44,China,1
21,Self-emp-not-inc,111410,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,517.9706826380329,383.35283366785353,59,United-States,0
31,Local-gov,178536,Bachelors,13,Never-married,Craft-repair,Wife,White,Female,1215.9272313074518,23.538381774593784,26,Philippines,1
54,Self-emp-not-inc,194751,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Black,Female,304.749700041498,97.27436351905472,31,France,0
51,Self-emp-not-inc,142981,Bachelors,13,Never-married,Craft-repair,Husband,Black,Female,291.4105725635996,76.90993549764967,38,Philippines,1
28,Private,95310,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,5455.031635953247,226.81368083649232,23,India,1
58,Private,133406,Masters,14,Divorced,Craft-repair,Husband,Asian-Pac-Islander,Male,1893.389188487792,121.77396774648147,21,China,1
20,Private,241755,HS-grad,9,Never-married,Prof-specialty,Husband,White,Male,296.0008091951163,138.49427594102394,43,El-Salvador,0
45,Local-gov,162765,Bachelors,13,Never-married,Exec-managerial,Husband,White,Male,568.1004563776974,303.4560537750308,30,United-Kingdom,1
46,Local-gov,75992,Bachelors,13,Divorced,Prof-specialty,Husband,Asian-Pac-Islander,Female,832.336614334582,108.90875673739183,43,Canada,1
26,Self-emp-not-inc,79433,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Female,13.056637039052111,60.43263542335472,58,United-Kingdom,0
20,Private,257646,Bachelors,13,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,3200.879112872822,5.330170027403333,28,China,1
42,Local-gov,75933,HS-grad,9,Divorced,Craft-repair,Husband,Black,Female,115.15439711278984,236.83424622842156,26,Philippines,0
51,Local-gov,226092,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,1699.5786127185493,89.09333708877517,48,Germany,1
29,Private,210308,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Female,3726.798198218266,114.66992965517039,54,Italy,1
59,Local-gov,239807,HS-grad,9,Never-married,Prof-specialty,Husband,Black,Male,1218.1701630153725,70.37977751095764,43,India,1
26,Private,190842,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Black,Male,3401.907691015021,50.025374549427085,22,Philippines,1
32,Self-emp-not-inc,119285,Masters,14,Divorced,Craft-repair,Wife,Asian-Pac-Islander,Female,19.886385232280695,70.09524912710879,20,United-Kingdom,1
57,Self-emp-not-inc,160121,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,437.8051195329966,4.971974616523233,52,Italy,1
42,Self-emp-not-inc,172747,HS-grad,9,Never-married,Prof-specialty,Not-in-family,Black,Male,647.126571597368,159.90540117529932,53,Japan,1
22,Private,216343,Masters,14,Divorced,Craft-repair,Wife,White,Female,1527.5811888965798,17.194040735509518,29,China,0
28,Local-gov,254463,Masters,14,Divorced,Craft-repair,Not-in-family,White,Male,1062.8549602023,40.44590458952406,34,Canada,1
51,Self-emp-not-inc,161682,HS-grad,9,Divorced,Exec-managerial,Husband,Black,Female,1331.8406603167775,9.101353566039082,30,Mexico,0
41,Self-emp-not-inc,290705,Bachelors,13,Never-married,Prof-specialty,Husband,White,Male,156.25834523086982,171.45004040591132,59,Italy,1
32,Self-emp-not-inc,73439,Masters,14,Divorced,Craft-repair,Wife,Black,Male,1862.8181176035725,18.433612489677618,52,El-Salvador,1
55,Local-gov,145826,Bachelors,13,Never-married,Prof-specialty,Wife,Asian-Pac-Islander,Female,1727.2413810303763,50.90262964484297,51,Germany,1
25,Local-gov,192173,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,1464.9587527792912,53.69599388200375,57,France,1
22,Private,142776,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,1703.4734428062704,38.04207495154282,39,Philippines,1
65,Self-emp-not-inc,263391,HS-grad,9,Divorced,Prof-specialty,Wife,Black,Female,240.2831662712679,196.70085595109384,51,Italy,1
43,Local-gov,169070,Bachelors,13,Married-civ-spouse,Craft-repair,Wife,Black,Male,151.13332367858035,147.7453002046981,27,Germany,0
35,Private,225989,Bachelors,13,Married-civ-spouse,Craft-repair,Wife,White,Male,2254.381355400883,136.13198703765323,36,Italy,1
23,Self-emp-not-inc,142345,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,3146.795333996461,25.50432738309672,55,Philippines,1
54,Local-gov,162923,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Female,552.1103014192366,21.012833459693915,21,United-States,1
65,Local-gov,133459,Masters,14,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,592.3969470744997,28.315108877583157,53,El-Salvador,0
30,Private,294361,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,White,Female,1350.838677551336,48.802464181698696,30,France,0
45,Self-emp-not-inc,261634,HS-grad,9,Divorced,Exec-managerial,Wife,White,Female,683.1950078859115,65.15381399046552,33,El-Salvador,0
22,Self-emp-not-inc,222268,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Black,Female,376.2298483026638,28.79135193212582,37,Mexico,0
30,Local-gov,204641,Bachelors,13,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,210.83963766836658,61.20503848252663,29,Cuba,0
34,Self-emp-not-inc,169598,HS-grad,9,Divorced,Exec-managerial,Not-in-family,Black,Female,22.911709077747062,20.380854447403387,42,El-Salvador,0
67,Private,222959,HS-grad,9,Never-married,Craft-repair,Husband,White,Male,886.000784387641,31.327515561056657,43,Mexico,1
57,Local-gov,201965,HS-grad,9,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,153.33060681552317,30.21094975570063,30,United-Kingdom,0
62,Local-gov,137971,Masters,14,Divorced,Craft-repair,Not-in-family,White,Female,1954.402850535381,129.87199886387845,47,Philippines,1
49,Private,236376,HS-grad,9,Divorced,Prof-specialty,Wife,Asian-Pac-Islander,Male,4066.8453387428744,61.3403381301328,46,Canada,1
46,Local-gov,173299,HS-grad,9,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,612.009972633098,95.50755540653071,27,Germany,0
68,Self-emp-not-inc,283500,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,Asian-Pac-Islander,Female,122.81191352823066,110.65633023930744,56,Germany,0
20,Self-emp-not-inc,213471,HS-grad,9,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,874.7108573905376,7.097426963464459,21,Philippines,0
57,Local-gov,298155,Masters,14,Never-married,Exec-managerial,Wife,Asian-Pac-Islander,Female,853.0310048500749,158.39577342153933,20,Canada,1
51,Private,75236,Masters,14,Divorced,Craft-repair,Husband,Asian-Pac-Islander,Male,143.12439448524782,33.403599742716885,23,El-Salvador,0
57,Private,273807,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Black,Female,1041.0896886916769,71.28449276418955,22,Japan,1
44,Self-emp-not-inc,266942,HS-grad,9,Divorced,Exec-managerial,Not-in-family,Black,Female,379.8892447808235,41.30743962090707,45,Cuba,0
30,Private,164679,Masters,14,Never-married,Prof-specialty,Wife,White,Male,1867.508784109281,148.54014868571917,26,Canada,1
62,Local-gov,279825,Bachelors,13,Divorced,Craft-repair,Husband,Asian-Pac-Islander,Female,886.5327633120997,25.910288685693157,41,United-Kingdom,0
50,Local-gov,230603,Bachelors,13,Never-married,Exec-managerial,Husband,Asian-Pac-Islander,Female,567.3094568722488,331.77339507468076,29,El-Salvador,0
23,Self-emp-not-inc,130570,HS-grad,9,Married-civ-spouse,Prof-specialty,Not-in-family,Black,Male,3305.4671062401585,51.10305544234618,29,Italy,1
41,Self-emp-not-inc,146621,Bachelors,13,Married-civ-spouse,Craft-repair,Wife,White,Female,675.7478634335342,124.35272988620815,58,Cuba,0
36,Self-emp-not-inc,59442,Masters,14,Divorced,Prof-specialty,Wife,White,Female,2182.9758503766056,102.5680935067619,20,Germany,1
33,Private,106437,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Black,Male,306.9466136939052,135.70738235095382,56,Philippines,1
57,Local-gov,241414,Bachelors,13,Never-married,Craft-repair,Not-in-family,Black,Female,582.9936051250903,80.08868634250508,30,Philippines,0
45,Local-gov,128179,Masters,14,Divorced,Prof-specialty,Husband,Asian-Pac-Islander,Female,87.61687179664915,48.41753353208735,53,Philippines,0
50,Local-gov,216141,Bachelors,13,Never-married,Prof-specialty,Husband,Black,Male,549.4931641126747,19.795513459553472,29,China,0
65,Self-emp-not-inc,254318,Bachelors,13,Divorced,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,2248.976284769058,73.28088263349903,33,United-Kingdom,1
58,Local-gov,219632,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Female,1768.7983813151764,6.278776247074197,57,Philippines,1
30,Private,239142,Bachelors,13,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,3717.5293342857403,6.062557981939036,21,France,1
60,Private,223499,HS-grad,9,Never-married,Exec-managerial,Wife,Black,Female,1385.2304705072818,95.03437432614912,58,Philippines,0
62,Local-gov,175608,HS-grad,9,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,316.751539845119,65.4868144801171,29,Mexico,0
42,Self-emp-not-inc,241568,Masters,14,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,175.34357189305894,70.54319589515976,51,Philippines,0
59,Local-gov,114557,Bachelors,13,Never-married,Craft-repair,Husband,Black,Male,197.8614875041439,38.374364853984346,48,Philippines,1
53,Private,122752,Masters,14,Married-civ-spouse,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,1082.8846601093176,156.33453738752848,20,Italy,1
44,Private,258320,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,481.66675504489564,22.462576874162593,23,United-Kingdom,0
55,Private,251513,Bachelors,13,Divorced,Craft-repair,Husband,Asian-Pac-Islander,Female,534.4988120091818,88.22017351287968,52,El-Salvador,0
24,Local-gov,98534,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Black,Female,1970.221504192793,196.95337641966853,43,Italy,0
22,Private,154303,HS-grad,9,Married-civ-spouse,Exec-managerial,Not-in-family,Black,Male,1297.0575851358842,179.61963971513418,41,Cuba,0
60,Self-emp-not-inc,209002,Bachelors,13,Never-married,Prof-specialty,Husband,Black,Female,234.8035243521963,2.9045782706083014,29,Italy,1
62,Local-gov,277800,Bachelors,13,Never-married,Prof-specialty,Wife,Asian-Pac-Islander,Male,187.6573104731637,32.70969758738927,45,Germany,1
68,Local-gov,173295,HS-grad,9,Never-married,Exec-managerial,Wife,White,Female,1725.593594153301,125.43301334284247,33,France,1
